result,left,right,rate,cross_times,wooparoo_get_time
347,14,67,11.59,8.6281,69.3544
347,14,221,11.59,8.6281,69.3544
347,67,221,11.59,8.6281,69.3544
347,7,14,11.07,9.0334,69.5138
347,7,67,11.07,9.0334,69.5138
347,7,221,11.07,9.0334,69.5138
347,4,167,10.81,9.2507,70.1148
347,4,199,10.81,9.2507,70.1148
348,348,4003,24.03,4.1615,2.7582
348,348,4014,24.03,4.1615,2.7582
348,348,17,23.37,4.279,2.8199
348,348,175,23.37,4.279,2.8199
348,348,19,23.37,4.279,2.8391
348,348,398,23.37,4.279,2.8485
348,348,1,17.08,5.8548,3.1352
348,348,2,17.08,5.8548,3.1411
348,4003,4014,19.6,5.102,3.3484
348,4003,17,19.03,5.2549,3.4288
348,4003,175,19.03,5.2549,3.4288
348,4014,17,19.03,5.2549,3.4288
348,4014,175,19.03,5.2549,3.4288
348,4003,19,19.03,5.2549,3.454
348,4014,19,19.03,5.2549,3.454
348,4003,398,19.03,5.2549,3.4661
348,4014,398,19.03,5.2549,3.4661
348,17,175,17.98,5.5617,3.5901
348,17,19,17.98,5.5617,3.6151
348,175,19,17.98,5.5617,3.6151
348,17,398,17.98,5.5617,3.6273
348,175,398,17.98,5.5617,3.6273
348,19,398,17.98,5.5617,3.6774
348,4003,1,13.7,7.2993,3.8358
348,4014,1,13.7,7.2993,3.8358
348,4003,2,13.7,7.2993,3.8431
348,4014,2,13.7,7.2993,3.8431
348,2,1,13.16,7.5988,3.9103
348,1,17,13.16,7.5988,3.9445
348,1,175,13.16,7.5988,3.9445
348,2,17,13.16,7.5988,3.9597
348,2,175,13.16,7.5988,3.9597
348,1,19,13.16,7.5988,3.9696
348,1,398,13.16,7.5988,3.9818
348,2,19,13.16,7.5988,3.9848
348,2,398,13.16,7.5988,3.997
348,348,648,9.73,10.2775,83.9291
348,348,4022,9.73,10.2775,83.9291
348,348,16,7.56,13.2275,84.615
348,348,129,7.56,13.2275,84.615
348,348,355,7.56,13.2275,84.615
348,348,634,7.56,13.2275,84.615
348,348,4015,7.56,13.2275,84.615
348,348,12,7.38,13.5501,87.4334
348,348,39,7.38,13.5501,87.4334
348,348,191,7.38,13.5501,87.4334
348,348,241,7.38,13.5501,87.4334
348,348,7,6.68,14.9701,87.4987
348,348,137,9.46,10.5708,87.6784
348,348,227,9.46,10.5708,87.6784
373,5,18,4.0,25.0,166.72
373,5,21,4.0,25.0,166.72
373,5,198,4.0,25.0,166.72
373,5,261,4.0,25.0,166.72
373,52,3,4.0,25.0,166.935
373,87,3,4.0,25.0,166.935
373,181,3,4.0,25.0,166.935
373,194,3,4.0,25.0,166.935
373,1,186,4.0,25.0,167.0075
373,1,343,4.0,25.0,167.0075
373,1,373,4.0,25.0,167.0075
373,333,3,4.0,25.0,167.0175
373,3,171,4.0,25.0,167.03
373,3,186,4.0,25.0,167.03
373,3,343,4.0,25.0,167.03
373,3,373,4.0,25.0,167.03
373,1,26,4.0,25.0,167.05
373,1,152,4.0,25.0,167.05
373,1,248,4.0,25.0,167.05
373,23,1,4.0,25.0,167.0875
373,3,338,4.0,25.0,167.115
373,5,186,4.0,25.0,167.1325
373,5,271,4.0,25.0,167.1325
373,5,343,4.0,25.0,167.1325
373,5,354,4.0,25.0,167.1325
373,5,373,4.0,25.0,167.1325
373,3,517,4.0,25.0,167.405
373,1,351,4.0,25.0,167.4625
373,3,35,4.0,25.0,168.1475
373,3,93,4.0,25.0,168.1475
373,18,52,4.0,25.0,170.835
373,18,87,4.0,25.0,170.835
373,18,181,4.0,25.0,170.835
373,18,194,4.0,25.0,170.835
373,21,52,4.0,25.0,170.835
373,21,87,4.0,25.0,170.835
373,21,181,4.0,25.0,170.835
373,21,194,4.0,25.0,170.835
373,198,52,4.0,25.0,170.835
373,198,87,4.0,25.0,170.835
373,198,181,4.0,25.0,170.835
373,198,194,4.0,25.0,170.835
373,261,52,4.0,25.0,170.835
373,261,87,4.0,25.0,170.835
373,261,181,4.0,25.0,170.835
373,261,194,4.0,25.0,170.835
373,18,333,4.0,25.0,170.8775
373,21,333,4.0,25.0,170.8775
373,198,333,4.0,25.0,170.8775
373,261,333,4.0,25.0,170.8775
360,360,4,21.29,4.697,49.644
360,360,56,21.13,4.7326,50.0917
360,360,95,21.13,4.7326,50.8106
360,360,190,21.13,4.7326,50.8106
360,360,317,21.13,4.7326,50.8106
360,360,24,21.76,4.5956,59.6968
360,360,77,21.76,4.5956,59.6968
360,360,119,21.76,4.5956,59.6968
360,360,122,21.76,4.5956,59.6968
360,360,209,21.76,4.5956,59.6968
360,360,300,21.76,4.5956,59.6968
360,360,311,21.76,4.5956,59.6968
360,360,342,21.76,4.5956,59.6968
360,360,384,21.76,4.5956,59.6968
360,4,56,16.5,6.0606,62.1163
360,4,95,16.5,6.0606,63.0521
360,4,190,16.5,6.0606,63.0521
360,4,317,16.5,6.0606,63.0521
360,56,95,16.26,6.1501,64.1572
360,56,190,16.26,6.1501,64.1572
360,56,317,16.26,6.1501,64.1572
360,95,190,16.26,6.1501,66.0293
360,95,317,16.26,6.1501,66.0293
360,190,317,16.26,6.1501,66.0293
360,24,95,17.35,5.7637,74.8705
360,24,190,17.35,5.7637,74.8705
360,24,317,17.35,5.7637,74.8705
360,77,95,17.35,5.7637,74.8705
360,77,190,17.35,5.7637,74.8705
360,77,317,17.35,5.7637,74.8705
360,119,95,17.35,5.7637,74.8705
360,119,190,17.35,5.7637,74.8705
360,119,317,17.35,5.7637,74.8705
360,122,95,17.35,5.7637,74.8705
360,122,190,17.35,5.7637,74.8705
360,122,317,17.35,5.7637,74.8705
360,209,95,17.35,5.7637,74.8705
360,209,190,17.35,5.7637,74.8705
360,209,317,17.35,5.7637,74.8705
360,300,95,17.35,5.7637,74.8705
360,300,190,17.35,5.7637,74.8705
360,300,317,17.35,5.7637,74.8705
360,311,95,17.35,5.7637,74.8705
360,311,190,17.35,5.7637,74.8705
360,311,317,17.35,5.7637,74.8705
360,342,95,17.35,5.7637,74.8705
360,342,190,17.35,5.7637,74.8705
360,342,317,17.35,5.7637,74.8705
360,384,95,17.35,5.7637,74.8705
360,384,190,17.35,5.7637,74.8705
351,351,23,23.85,4.1929,19.2718
351,351,26,23.85,4.1929,19.2718
351,351,152,23.85,4.1929,19.2718
351,351,248,23.85,4.1929,19.2718
351,351,3,21.21,4.7148,19.6357
351,351,5,21.1,4.7393,19.7463
351,3,5,16.81,5.9488,23.7429
351,3,23,16.6,6.0241,24.1958
351,3,26,16.6,6.0241,24.1958
351,3,152,16.6,6.0241,24.1958
351,3,248,16.6,6.0241,24.1958
351,23,26,18.34,5.4526,24.3104
351,23,152,18.34,5.4526,24.3104
351,23,248,18.34,5.4526,24.3104
351,26,152,18.34,5.4526,24.3104
351,26,248,18.34,5.4526,24.3104
351,152,248,18.34,5.4526,24.3104
351,5,23,16.43,6.0864,24.4698
351,5,26,16.43,6.0864,24.4698
351,5,152,16.43,6.0864,24.4698
351,5,248,16.43,6.0864,24.4698
351,351,146,15.73,6.3573,49.5888
351,351,162,15.73,6.3573,49.9169
351,351,140,15.73,6.3573,49.9576
351,351,195,15.73,6.3573,49.9989
351,351,24,12.51,7.9936,51.9592
351,351,37,12.51,7.9936,51.9592
351,351,102,12.51,7.9936,51.9592
351,351,122,12.51,7.9936,51.9592
351,351,300,12.51,7.9936,51.9592
351,351,342,12.51,7.9936,51.9592
351,351,384,12.51,7.9936,51.9592
351,351,603,12.51,7.9936,51.9592
351,351,25,12.35,8.0972,52.8221
351,351,51,12.35,8.0972,52.8221
351,351,204,12.3,8.1301,52.8221
351,351,341,12.3,8.1301,52.8505
351,351,135,13.31,7.5131,53.8314
351,351,41,12.45,8.0321,54.3476
351,351,50,12.45,8.0321,54.3476
351,351,179,12.45,8.0321,54.3476
351,351,560,12.45,8.0321,54.3476
351,351,630,12.45,8.0321,54.3476
351,351,644,12.45,8.0321,54.3476
351,351,40,12.3,8.1301,54.9806
351,351,75,12.3,8.1301,54.9806
351,351,144,12.3,8.1301,55.1855
351,351,153,12.3,8.1301,55.1855
351,351,240,12.3,8.1301,55.1855
351,351,4,10.82,9.2421,57.2095
379,6,17,4.0,25.0,171.085
379,6,175,4.0,25.0,171.085
379,6,19,4.0,25.0,171.1
379,6,348,4.0,25.0,171.1075
379,6,398,4.0,25.0,171.1075
379,6,112,4.0,25.0,171.52
379,6,379,4.0,25.0,171.52
379,6,4003,4.0,25.0,171.52
379,6,4014,4.0,25.0,171.52
379,2,8,4.0,25.0,171.7425
379,2,9,4.0,25.0,171.7425
379,2,183,4.0,25.0,172.1275
379,1,112,4.0,25.0,172.175
379,1,379,4.0,25.0,172.175
379,2,112,4.0,25.0,172.1825
379,2,379,4.0,25.0,172.1825
379,1,45,4.0,25.0,172.3325
379,2,116,4.0,25.0,172.5025
379,1,491,4.0,25.0,172.5475
379,1,159,4.0,25.0,172.7625
379,1,192,4.0,25.0,172.7625
379,1,529,4.0,25.0,172.7625
379,2,641,4.0,25.0,173.2025
379,10,1,4.0,25.0,173.3925
379,8,17,4.0,25.0,184.46
379,8,175,4.0,25.0,184.46
379,9,17,4.0,25.0,184.46
379,9,175,4.0,25.0,184.46
379,8,19,4.0,25.0,184.475
379,9,19,4.0,25.0,184.475
379,8,348,4.0,25.0,184.4825
379,8,398,4.0,25.0,184.4825
379,9,348,4.0,25.0,184.4825
379,9,398,4.0,25.0,184.4825
379,8,112,4.0,25.0,185.05
379,8,379,4.0,25.0,185.05
379,8,4003,4.0,25.0,185.05
379,8,4014,4.0,25.0,185.05
379,9,112,4.0,25.0,185.05
379,9,379,4.0,25.0,185.05
379,9,4003,4.0,25.0,185.05
379,9,4014,4.0,25.0,185.05
379,17,112,4.0,25.0,185.0675
379,17,183,4.0,25.0,185.0675
379,17,379,4.0,25.0,185.0675
379,175,112,4.0,25.0,185.0675
379,175,183,4.0,25.0,185.0675
379,175,379,4.0,25.0,185.0675
379,19,112,4.0,25.0,185.1
379,19,183,4.0,25.0,185.1
375,20,6,4.0,25.0,190.805
375,48,6,4.0,25.0,190.805
375,210,6,4.0,25.0,190.805
375,6,299,4.0,25.0,191.675
375,6,375,4.0,25.0,191.675
375,6,4011,4.0,25.0,191.675
375,2,40,4.0,25.0,191.7675
375,2,75,4.0,25.0,191.7675
375,2,41,4.0,25.0,192.01
375,2,299,4.0,25.0,192.01
375,2,375,4.0,25.0,192.01
375,3,299,4.0,25.0,192.0325
375,3,375,4.0,25.0,192.0325
375,3,45,4.0,25.0,192.075
375,3,10,4.0,25.0,192.12
375,2,144,4.0,25.0,192.125
375,2,153,4.0,25.0,192.125
375,2,240,4.0,25.0,192.125
375,3,491,4.0,25.0,192.2175
375,6,128,4.0,25.0,192.3075
375,6,296,4.0,25.0,192.3075
375,6,308,4.0,25.0,192.3075
375,6,366,4.0,25.0,192.3075
375,3,159,4.0,25.0,192.36
375,3,192,4.0,25.0,192.36
375,3,529,4.0,25.0,192.36
375,20,40,4.0,25.0,202.03
375,20,75,4.0,25.0,202.03
375,48,40,4.0,25.0,202.03
375,48,75,4.0,25.0,202.03
375,210,40,4.0,25.0,202.03
375,210,75,4.0,25.0,202.03
375,20,10,4.0,25.0,202.3375
375,48,10,4.0,25.0,202.3375
375,210,10,4.0,25.0,202.3375
375,20,45,4.0,25.0,202.345
375,48,45,4.0,25.0,202.345
375,210,45,4.0,25.0,202.345
375,20,41,4.0,25.0,202.3575
375,20,299,4.0,25.0,202.3575
375,20,375,4.0,25.0,202.3575
375,48,41,4.0,25.0,202.3575
375,48,299,4.0,25.0,202.3575
375,48,375,4.0,25.0,202.3575
375,210,41,4.0,25.0,202.3575
375,210,299,4.0,25.0,202.3575
375,210,375,4.0,25.0,202.3575
375,20,144,4.0,25.0,202.4225
375,20,153,4.0,25.0,202.4225
375,20,240,4.0,25.0,202.4225
385,1,167,4.0,25.0,243.49
385,1,199,4.0,25.0,243.49
385,1,320,4.0,25.0,243.49
385,1,142,4.0,25.0,243.6025
385,1,121,4.0,25.0,243.6225
385,1,385,4.0,25.0,243.6225
385,1,406,4.0,25.0,243.6225
385,1,4018,4.0,25.0,243.6225
385,1,347,4.0,25.0,243.66
385,4,121,4.0,25.0,243.91
385,4,385,4.0,25.0,243.91
385,4,406,4.0,25.0,243.91
385,4,4015,4.0,25.0,243.91
385,1,67,4.0,25.0,243.94
385,1,221,4.0,25.0,243.94
385,4,12,4.0,25.0,243.9625
385,4,39,4.0,25.0,243.9625
385,4,191,4.0,25.0,243.9625
385,4,241,4.0,25.0,243.9625
385,7,27,4.0,25.0,244.8525
385,7,121,4.0,25.0,244.8525
385,7,149,4.0,25.0,244.8525
385,7,385,4.0,25.0,244.8525
385,7,406,4.0,25.0,244.8525
385,14,1,4.0,25.0,244.9375
385,167,27,4.0,25.0,253.63
385,167,121,4.0,25.0,253.63
385,167,149,4.0,25.0,253.63
385,167,385,4.0,25.0,253.63
385,167,406,4.0,25.0,253.63
385,167,4015,4.0,25.0,253.63
385,199,27,4.0,25.0,253.6325
385,199,121,4.0,25.0,253.6325
385,199,149,4.0,25.0,253.6325
385,199,385,4.0,25.0,253.6325
385,199,406,4.0,25.0,253.6325
385,199,4015,4.0,25.0,253.6325
385,320,27,4.0,25.0,253.6325
385,320,121,4.0,25.0,253.6325
385,320,149,4.0,25.0,253.6325
385,320,385,4.0,25.0,253.6325
385,320,406,4.0,25.0,253.6325
385,320,4015,4.0,25.0,253.6325
385,167,12,4.0,25.0,253.65
385,167,39,4.0,25.0,253.65
385,167,191,4.0,25.0,253.65
385,167,241,4.0,25.0,253.65
385,199,12,4.0,25.0,253.65
385,199,39,4.0,25.0,253.65
385,199,191,4.0,25.0,253.65
378,378,74,17.45,5.7307,72.7191
378,378,158,17.45,5.7307,72.7191
378,378,298,17.45,5.7307,72.7191
378,378,310,17.45,5.7307,72.7191
378,378,397,17.45,5.7307,72.7478
378,378,286,17.45,5.7307,73.4395
378,378,5,14.27,7.0077,77.6839
378,378,56,14.2,7.0423,78.2878
378,74,158,13.42,7.4516,93.5809
378,74,298,13.42,7.4516,93.5809
378,74,310,13.42,7.4516,93.5809
378,158,298,13.42,7.4516,93.5809
378,158,310,13.42,7.4516,93.5809
378,298,310,13.42,7.4516,93.5809
378,74,397,13.42,7.4516,93.6182
378,158,397,13.42,7.4516,93.6182
378,298,397,13.42,7.4516,93.6182
378,310,397,13.42,7.4516,93.6182
378,74,286,13.42,7.4516,94.5168
378,158,286,13.42,7.4516,94.5168
378,298,286,13.42,7.4516,94.5168
378,310,286,13.42,7.4516,94.5168
378,397,286,13.42,7.4516,94.5921
378,5,56,11.03,9.0662,97.8053
378,5,74,11.03,9.0662,98.516
378,5,158,11.03,9.0662,98.516
378,5,298,11.03,9.0662,98.516
378,5,310,11.03,9.0662,98.516
378,5,397,11.03,9.0662,98.5532
378,5,286,11.03,9.0662,99.4508
378,56,74,10.93,9.1491,100.0235
378,56,158,10.93,9.1491,100.0235
378,56,298,10.93,9.1491,100.0235
378,56,310,10.93,9.1491,100.0235
378,56,397,10.93,9.1491,100.061
378,56,286,10.93,9.1491,100.9557
378,378,77,8.0,12.5,116.6275
378,378,209,8.0,12.5,116.6275
378,378,311,8.0,12.5,116.6275
378,378,136,11.34,8.8183,116.9862
378,378,180,11.34,8.8183,116.9862
378,378,162,11.34,8.8183,117.0444
378,378,195,11.34,8.8183,117.1599
378,378,23,7.88,12.6904,117.6324
378,378,26,7.88,12.6904,117.6324
378,378,152,7.88,12.6904,117.6324
378,378,248,7.88,12.6904,117.6324
378,378,351,7.88,12.6904,118.0385
378,378,3,6.95,14.3885,125.9051
378,378,135,9.18,10.8932,127.3143
366,366,4011,17.8,5.618,39.1782
366,366,2,16.42,6.0901,39.2385
366,366,3,16.42,6.0901,39.2452
366,366,20,17.45,5.7307,39.5155
366,366,48,17.45,5.7307,39.5155
366,366,210,17.45,5.7307,39.5155
366,366,128,17.45,5.7307,40.2931
366,366,296,17.45,5.7307,40.2931
366,366,308,17.45,5.7307,40.2931
366,4011,2,13.13,7.6161,48.0873
366,4011,3,13.13,7.6161,48.0964
366,2,3,12.98,7.7042,48.1012
366,4011,20,13.98,7.1531,48.4594
366,4011,48,13.98,7.1531,48.4594
366,4011,210,13.98,7.1531,48.4594
366,2,20,12.8,7.8125,48.5398
366,2,48,12.8,7.8125,48.5398
366,2,210,12.8,7.8125,48.5398
366,3,20,12.8,7.8125,48.557
366,3,48,12.8,7.8125,48.557
366,3,210,12.8,7.8125,48.557
366,20,48,13.42,7.4516,49.3549
366,20,210,13.42,7.4516,49.3549
366,48,210,13.42,7.4516,49.3549
366,4011,296,13.98,7.1531,49.473
366,4011,308,13.98,7.1531,49.473
366,4011,128,13.98,7.1531,49.4737
366,2,128,12.8,7.8125,49.5523
366,2,296,12.8,7.8125,49.5523
366,2,308,12.8,7.8125,49.5523
366,3,128,12.8,7.8125,49.5695
366,3,296,12.8,7.8125,49.5695
366,3,308,12.8,7.8125,49.5695
366,20,128,13.42,7.4516,50.3661
366,20,296,13.42,7.4516,50.3661
366,20,308,13.42,7.4516,50.3661
366,48,128,13.42,7.4516,50.3661
366,48,296,13.42,7.4516,50.3661
366,48,308,13.42,7.4516,50.3661
366,210,128,13.42,7.4516,50.3661
366,210,296,13.42,7.4516,50.3661
366,210,308,13.42,7.4516,50.3661
366,128,296,13.42,7.4516,52.3929
366,128,308,13.42,7.4516,52.3929
366,296,308,13.42,7.4516,52.3929
366,366,80,9.5,10.5263,54.8304
366,366,271,9.5,10.5263,54.8304
366,366,354,9.5,10.5263,54.8304
366,366,4003,9.5,10.5263,54.8304
366,366,4014,9.5,10.5263,54.8304
402,6,28,1.5,66.6667,586.707
402,6,203,1.5,66.6667,586.707
402,6,402,1.5,66.6667,587.4803
402,6,4007,1.5,66.6667,587.4803
402,6,4020,1.5,66.6667,587.4803
402,6,29,1.5,66.6667,588.287
402,5,10,1.5,66.6667,588.4803
402,5,402,1.5,66.6667,588.4803
402,5,45,1.5,66.6667,588.6803
402,5,491,1.5,66.6667,589.2403
402,2,50,1.5,66.6667,589.5203
402,2,179,1.5,66.6667,589.5203
402,2,402,1.5,66.6667,589.5203
402,2,630,1.5,66.6667,589.5203
402,5,159,1.5,66.6667,589.8003
402,5,192,1.5,66.6667,589.8003
402,5,529,1.5,66.6667,589.8003
402,6,166,1.5,66.6667,589.8536
402,6,367,1.5,66.6667,590.0536
402,28,10,1.5,66.6667,637.3203
402,203,10,1.5,66.6667,637.3203
402,28,45,1.5,66.6667,637.587
402,203,45,1.5,66.6667,637.587
402,28,491,1.5,66.6667,638.2137
402,203,491,1.5,66.6667,638.2137
402,28,50,1.5,66.6667,638.2603
402,28,179,1.5,66.6667,638.2603
402,28,402,1.5,66.6667,638.2603
402,28,630,1.5,66.6667,638.2603
402,203,50,1.5,66.6667,638.2603
402,203,179,1.5,66.6667,638.2603
402,203,402,1.5,66.6667,638.2603
402,203,630,1.5,66.6667,638.2603
402,28,159,1.5,66.6667,638.8403
402,28,192,1.5,66.6667,638.8403
402,28,529,1.5,66.6667,638.8403
402,203,159,1.5,66.6667,638.8403
402,203,192,1.5,66.6667,638.8403
402,203,529,1.5,66.6667,638.8403
402,10,50,1.5,66.6667,640.047
402,10,179,1.5,66.6667,640.047
402,10,402,1.5,66.6667,640.047
402,10,630,1.5,66.6667,640.047
402,10,4007,1.5,66.6667,640.047
402,10,4020,1.5,66.6667,640.047
402,45,50,1.5,66.6667,640.6403
402,45,179,1.5,66.6667,640.6403
402,45,402,1.5,66.6667,640.6403
402,45,630,1.5,66.6667,640.6403
402,45,4007,1.5,66.6667,640.6403
406,1,167,3.0,33.3333,324.653
406,1,199,3.0,33.3333,324.653
406,1,320,3.0,33.3333,324.653
406,1,142,3.0,33.3333,324.803
406,1,121,3.0,33.3333,324.8297
406,1,385,3.0,33.3333,324.8297
406,1,406,3.0,33.3333,324.8297
406,1,4018,3.0,33.3333,324.8297
406,1,347,3.0,33.3333,324.8797
406,4,121,3.0,33.3333,325.213
406,4,385,3.0,33.3333,325.213
406,4,406,3.0,33.3333,325.213
406,4,4015,3.0,33.3333,325.213
406,1,67,3.0,33.3333,325.253
406,1,221,3.0,33.3333,325.253
406,4,12,3.0,33.3333,325.283
406,4,39,3.0,33.3333,325.283
406,4,191,3.0,33.3333,325.283
406,4,241,3.0,33.3333,325.283
406,7,27,3.0,33.3333,326.4697
406,7,121,3.0,33.3333,326.4697
406,7,149,3.0,33.3333,326.4697
406,7,385,3.0,33.3333,326.4697
406,7,406,3.0,33.3333,326.4697
406,14,1,3.0,33.3333,326.583
406,167,27,3.0,33.3333,338.173
406,167,121,3.0,33.3333,338.173
406,167,149,3.0,33.3333,338.173
406,167,385,3.0,33.3333,338.173
406,167,406,3.0,33.3333,338.173
406,167,4015,3.0,33.3333,338.173
406,199,27,3.0,33.3333,338.1763
406,199,121,3.0,33.3333,338.1763
406,199,149,3.0,33.3333,338.1763
406,199,385,3.0,33.3333,338.1763
406,199,406,3.0,33.3333,338.1763
406,199,4015,3.0,33.3333,338.1763
406,320,27,3.0,33.3333,338.1763
406,320,121,3.0,33.3333,338.1763
406,320,149,3.0,33.3333,338.1763
406,320,385,3.0,33.3333,338.1763
406,320,406,3.0,33.3333,338.1763
406,320,4015,3.0,33.3333,338.1763
406,167,12,3.0,33.3333,338.1997
406,167,39,3.0,33.3333,338.1997
406,167,191,3.0,33.3333,338.1997
406,167,241,3.0,33.3333,338.1997
406,199,12,3.0,33.3333,338.1997
406,199,39,3.0,33.3333,338.1997
406,199,191,3.0,33.3333,338.1997
471,6,204,1.5,66.6667,627.5136
471,6,341,1.5,66.6667,627.747
471,6,37,1.5,66.6667,629.807
471,6,131,1.5,66.6667,629.807
471,6,471,1.5,66.6667,629.807
471,6,4021,1.5,66.6667,629.807
471,6,25,1.5,66.6667,629.8203
471,6,51,1.5,66.6667,629.8203
471,5,131,1.5,66.6667,630.9936
471,5,471,1.5,66.6667,630.9936
471,5,4010,1.5,66.6667,630.9936
471,5,4012,1.5,66.6667,630.9936
471,5,4021,1.5,66.6667,630.9936
471,5,11,1.5,66.6667,632.167
471,5,92,1.5,66.6667,632.167
471,4,50,1.5,66.6667,632.887
471,4,131,1.5,66.6667,632.887
471,4,179,1.5,66.6667,632.887
471,4,471,1.5,66.6667,632.887
471,4,630,1.5,66.6667,632.887
471,4,4021,1.5,66.6667,632.887
471,5,431,1.5,66.6667,633.487
471,5,123,1.5,66.6667,633.8203
471,5,189,1.5,66.6667,633.8203
471,5,276,1.5,66.6667,633.8203
471,204,50,1.5,66.6667,691.487
471,204,131,1.5,66.6667,691.487
471,204,179,1.5,66.6667,691.487
471,204,471,1.5,66.6667,691.487
471,204,630,1.5,66.6667,691.487
471,204,4010,1.5,66.6667,691.487
471,204,4012,1.5,66.6667,691.487
471,204,4021,1.5,66.6667,691.487
471,341,50,1.5,66.6667,692.047
471,341,131,1.5,66.6667,692.047
471,341,179,1.5,66.6667,692.047
471,341,471,1.5,66.6667,692.047
471,341,630,1.5,66.6667,692.047
471,341,4010,1.5,66.6667,692.047
471,341,4012,1.5,66.6667,692.047
471,341,4021,1.5,66.6667,692.047
471,204,11,1.5,66.6667,692.4137
471,204,92,1.5,66.6667,692.4137
471,341,11,1.5,66.6667,692.967
471,341,92,1.5,66.6667,692.967
471,204,431,1.5,66.6667,693.467
471,204,123,1.5,66.6667,693.8537
471,204,189,1.5,66.6667,693.8537
471,204,276,1.5,66.6667,693.8537
471,341,431,1.5,66.6667,694.0137
445,445,4006,22.24,4.4964,28.9636
445,445,22,21.83,4.5809,29.4804
445,445,49,21.83,4.5809,29.4804
445,445,138,21.67,4.6147,29.5415
445,445,336,21.67,4.6147,29.5996
445,445,272,21.67,4.6147,30.1788
445,445,2,19.43,5.1467,30.6568
445,445,4,19.33,5.1733,30.8924
445,4006,22,17.7,5.6497,36.5327
445,4006,49,17.7,5.6497,36.5327
445,4006,138,17.56,5.6948,36.6204
445,4006,336,17.56,5.6948,36.6956
445,4006,272,17.56,5.6948,37.4473
445,22,49,17.04,5.8685,37.87
445,22,138,16.91,5.9137,37.9589
445,49,138,16.91,5.9137,37.9589
445,22,336,16.91,5.9137,38.034
445,49,336,16.91,5.9137,38.034
445,4006,2,15.66,6.3857,38.0747
445,138,336,16.66,6.0024,38.1999
445,4006,4,15.57,6.4226,38.3866
445,2,4,15.37,6.5062,38.4035
445,2,22,15.29,6.5402,38.7546
445,2,49,15.29,6.5402,38.7546
445,22,272,16.91,5.9137,38.785
445,49,272,16.91,5.9137,38.785
445,2,138,15.19,6.5833,38.8316
445,2,336,15.19,6.5833,38.9066
445,138,272,16.66,6.0024,38.9532
445,336,272,16.66,6.0024,39.1032
445,4,22,15.14,6.605,39.3625
445,4,49,15.14,6.605,39.3625
445,4,138,15.04,6.6489,39.4399
445,4,336,15.04,6.6489,39.5151
445,2,272,15.19,6.5833,39.6571
445,445,27,15.98,6.2578,40.1407
445,445,149,15.98,6.2578,40.1407
445,445,4003,15.98,6.2578,40.1407
445,445,4014,15.98,6.2578,40.1407
445,445,17,15.88,6.2972,40.2259
445,445,175,15.88,6.2972,40.2259
445,445,19,15.88,6.2972,40.2316
445,445,348,15.88,6.2972,40.2341
445,445,398,15.88,6.2972,40.2341
445,4,272,15.04,6.6489,40.2664
445,445,1,13.83,7.2307,43.4977
445,445,4022,17.43,5.7372,46.8104
445,445,139,17.17,5.8241,48.0739
445,445,141,17.17,5.8241,48.0739
445,27,4003,12.82,7.8003,49.8486
456,20,5,1.0,100.0,652.45
456,48,5,1.0,100.0,652.45
456,210,5,1.0,100.0,652.45
456,23,2,1.0,100.0,654.32
456,26,2,1.0,100.0,654.32
456,152,2,1.0,100.0,654.32
456,248,2,1.0,100.0,654.32
456,5,456,1.0,100.0,655.92
456,5,636,1.0,100.0,655.92
456,5,4011,1.0,100.0,655.92
456,3,28,1.0,100.0,656.05
456,3,203,1.0,100.0,656.05
456,2,351,1.0,100.0,656.37
456,2,456,1.0,100.0,656.5
456,2,636,1.0,100.0,656.5
456,3,456,1.0,100.0,656.59
456,3,636,1.0,100.0,656.59
456,3,4007,1.0,100.0,656.59
456,3,4020,1.0,100.0,656.59
456,3,29,1.0,100.0,657.42
456,5,128,1.0,100.0,658.52
456,5,296,1.0,100.0,658.52
456,5,308,1.0,100.0,658.52
456,5,366,1.0,100.0,658.52
456,3,166,1.0,100.0,659.29
456,3,367,1.0,100.0,659.5
456,20,23,1.0,100.0,683.63
456,20,26,1.0,100.0,683.63
456,20,152,1.0,100.0,683.63
456,20,248,1.0,100.0,683.63
456,48,23,1.0,100.0,683.63
456,48,26,1.0,100.0,683.63
456,48,152,1.0,100.0,683.63
456,48,248,1.0,100.0,683.63
456,210,23,1.0,100.0,683.63
456,210,26,1.0,100.0,683.63
456,210,152,1.0,100.0,683.63
456,210,248,1.0,100.0,683.63
456,20,28,1.0,100.0,685.31
456,20,203,1.0,100.0,685.31
456,48,28,1.0,100.0,685.31
456,48,203,1.0,100.0,685.31
456,210,28,1.0,100.0,685.31
456,210,203,1.0,100.0,685.31
456,20,456,1.0,100.0,685.67
456,20,636,1.0,100.0,685.67
456,20,4007,1.0,100.0,685.67
456,20,4020,1.0,100.0,685.67
456,48,456,1.0,100.0,685.67
456,48,636,1.0,100.0,685.67
493,1,615,1.0,100.0,903.37
493,2,493,1.0,100.0,903.4
493,2,4017,1.0,100.0,903.4
493,56,634,1.0,100.0,906.73
493,7,444,1.0,100.0,909.1
493,6,493,1.0,100.0,911.23
493,6,4017,1.0,100.0,911.23
493,56,172,1.0,100.0,913.26
493,7,633,1.0,100.0,915.37
493,17,493,1.0,100.0,946.26
493,17,615,1.0,100.0,946.26
493,17,4017,1.0,100.0,946.26
493,175,493,1.0,100.0,946.26
